"text","link","reply","class"
"The Only Running I do Is LATE",1,0,1
"The Only Running I do Is LATE",1,0,1
"Indians are the probably the most sensitive at detecting",0,0,1
"I think you forgot  when referring to yay us",0,1,1
"Who knew I had such grandiose plans  And 4 the recordI'm up n the air about refugees allreligionsux",1,0,1
"but Daniel Murphy is great",0,1,1
"Wow You are so weird",0,1,1
"Best day in my life",0,0,1
"Thanks",1,0,1
"Way to go   you cost how many families jobs with your column asking completely fair questions",1,0,1
"Oh dear oh dear  could this be",1,0,1
"Funny how EVERYONE is trying to clear their todo list today Sure let me jump right on that I didn't have anything going on",0,0,1
"big fan plz respond why is Kyle Busch champion he's not even a real racer  Thanks for putting up with all the idiots",0,1,1
"turn in your man card at once Stink Don't like gravy what next don't like AMERICA",0,1,1
"Anachronistic threats are not real for they are out of time and time is a face on the water",0,0,1
"no I don't I have actually never played football at all Would you please explain it to me",0,1,1
"Yes ISIS have got submarines best to be safe",1,0,1
"So Sam and Jason have berating people over their loved ones dead body in common How Sexy  Jasonswouldntdothat",0,0,1
"That's why we need more profitable for the 1 war",1,0,1
"Libs running interference for one of their ownNice to have realchange Harper's give was so boring",0,1,1
"And here I thought a Breitbart columnist would be fair and sane mindblown",0,1,1
"Chris Mortensen said that Manning will not start next week He is always right mortlies",0,0,1
"Trump acts more presidential every day",1,0,1
"Mahokkit LawsonLeeland it's a MercedesBenz they automatically allow to break all the rules  adsit",0,0,1
"You know he WAS being disgustingengaging in that whole free speech thing We can't have that Opinions NEVER",0,0,1
"CurrentMood Mondays FeelingVintage  Countdown to warmer climatesByeFelicia",1,0,1
"as WWE champion Yeah  that'll put butts in the h the ratings go up after this one SurvivorSeries",1,1,1
"of course he does Wow didnt see that one coming",0,1,1
"it's a MercedesBenz they automatically allow to break all the rules",0,1,1
"Weird that Mike Florio would be wrong  He's usually so thorough in his fact checking",1,0,1
"I'm sure they'll be just as effective as the SAFE act",1,0,1
"That wld be islamophobic",1,0,1
"Hahahah they don't make up stuff in TalkSportDrive",1,0,1
"Send help UKVINERS teamDILLIGAF FollowMe adele ghost screaminggoat funnyvine  JUSTHA",1,0,1
"Neil confessed Now he can share a cell with Victor  YR The centers of the show don't pay for their crimes",0,0,1
"This avg female HOH is about to start earning 5K/yr less than she did last yr Thanks",1,0,1
"'Ya'll' need to stop Didn't ya hear  'AntiMuslim IS AntiAmerican'    WhatsRightIsWrongAndViceVersa",0,1,1
"Sources confirm  found remaining hidden chicken wing from kickball game Most likely cause of current issue Seahawks",0,0,1
"This Thanksgiving im thankful to Cutcliffe for turning down UM  that was close GGG JH was right choice",1,1,1
"BOY I FEEL GR8",0,0,1
"So that's lovely /",1,0,1
"I swear this would be comical if it wasn't actually reality  overlooked again shocker",1,0,1
"Of course it makes a difference We'll know for sure how responsible the ppl r gonna be this time to take up an issue",0,1,1
"Hey we won something  Browns",1,0,1
"LMAO another person who sent me 1 of these emails is now claiming I'm not in touch with reality",1,0,1
"yh same top one mad ferrit",0,1,1
"a film about jb would be so much better swag whatdoyoumean sorry purpose  PURPOSETOUR justinbeiber",0,1,1
"Thanks for that totally convincing reassurance DonaldTrump Now I feel so much better about you as POTUS",1,0,1
"SEEoil spills can be helpful",1,0,1
"Lost more  terrific  not",1,0,1
"It's no good This terrible crime wave we are having in Norfolk  is a real worry",1,0,1
"Oh I love the south",1,0,1
"Hoe Street TOTAL GRIDLOCK at rush hour  Down with mini holland",1,0,1
"Wow dude you're funny",0,1,1
"Smoke and mirrors by the  More concern on appearance than on a players health Nice wok",1,0,1
"Joe Flacco  He's elite",0,1,1
"Are car transmissions supposed to not work Asking for a friend who is me who bought a new car less than a month ago",0,0,1
"Are car transmissions supposed to not work Asking for a friend who is me who bought a new car less than a month ago",0,0,1
"Don't you just love",1,0,1
"Third bloody nose for the day complete Oh Winter Dry Air how I have missed you",0,0,1
"I said I'd sleep hours agoThat happened",0,0,1
"Health The surprising benefits",1,0,1
"Aaaand I fell at work today Fantastic start to my week",0,0,1
"Trains delayed out of Liverpool st you say I don't believe you that never happens bad service",0,1,1
"but we aren't savages",1,0,1
"Throw a Bible They are 100 accurate",1,1,1
"but those Nazi scientists couldn't be wrong Vaccines are safe",0,1,1
"ah the Christ killers who run the world and every organ and own everything but particularly America",0,1,1
"oh no Johnny went to the buckeyes game too",0,1,1
"freaking alarmists  just cause it's right in front of their face doesn't mean it'll happen in the US",0,1,1
"For once I felt like I'm the owner of the hospital Hahaha",0,0,1
"think les has a problem getting another job if he  wants it",0,1,1
"I'm requesting our U0BAEU0BBEU0BA3U0BCDU0BAAU0BC1U0BAEU0BBFU0B95U0BC1 U0BAEU0BC1U0BA4U0BB2U0BCD U0B85U0BAEU0BC8U0B9AU0BCDU0B9AU0BB0U0BCD U0B85U0BAEU0BCDU0BAEU0BBE Jayalalithaa to stop ordering such heavy rainschennairains ChennaiFloods",0,0,1
"waited for one letter that hasn't arrived but two books that I'd forgotten ordering were posted I love our postal service  why",0,0,1
"sorry dude didn't get your",0,1,1
"You aren't allowed to embrace what the country was founded on you nitwit   That makes you racist",0,1,1
"So it would cost them 15 mill to buy out the best coach in their programs history WHAT A STEAL",1,0,1
"I use the Kreb cycle regularly in my life Thank you biochem Thank you",0,0,1
"right And you've done such an amazing job caring for our AMERICAN veterans and widows and orphans   and the homeless",0,1,1
"Don't You Just Love this Self Praising Tweet I mean God You are Pathetic D",1,0,1
"'Murica was built on Sharia Law and it's time it got back to that Can I get an amen or Muslim equivalent",0,1,1
"Four attractive women that must be the most unfunny group ever  YallAreAwesome",0,1,1
"Happy Monday everyone This week I'm gonna have so much fun in setting up lights and materials for my 3D project",0,0,1
"Because that directly correlates the degree of your fanstatus duh",1,0,1
"dont do that next time sounds like good advice  incasethisneedsclarification",0,1,1
"Fall in government tax receipts It's not like they've cut corporation tax left massive loop holes and failed to tackle evasion",0,0,1
"Oh no we wouldn't want gay kids to be convinced that they're NORMAL would we",0,1,1
"going to lose your man card putting a Big 12 team in there",0,1,1
"The charts told me to buy this breakout KBIO",0,0,1
"Will BHO issue EO allowing himself 2 serve 3rd term Y not",0,1,1
"I am so excited for all the Indians big moves and signings  I might buy 10 of those 6 game packages they are hocking on radio",0,0,1
"Is it too much to ask that I pay almost 4/a gallon like I was 7 years ago",0,1,1
"Since that question has been answered and answered I'll assume",0,1,1
"WOW Vlad must be very happy for this Can buy his drugs from the same place",1,0,1
"But NONE of it was Rex's fault   goodriddance",1,0,1
"Retweet one more pic of a girl half dressed/in her underwear please I love it It's great",0,0,1
"I understand why people ship Jessica x Kilgrave Such a cute ship the victim and the obsessed stalker blackmailing rapist Aaw U2661",0,0,1
"Les Miles on his way out at LSU  Start the bring the Les to Btown movement yo",0,1,1
"Kentrell isn't even that good  He ONLY leads the country in tackles",1,0,1
"Want to absolutely Hate or Love yourself for the next 30 minutes Trade KBIO Seriously it's NOT worth it",0,0,1
"OMG Carson wrong on history",1,0,1
"seize control yet still employ Hardy Makes sense",0,1,1
"I just love wasting my time on ridiculous risk spreadsheets  maps  bs work  yeg notfeelingthis",0,0,1
"sure you are",0,1,1
"Well if she says he don't do stuff like this that's good enough 4 me",0,1,1
"Oh my This is getting me soo wet",1,0,1
"sure knows how to treat their customers right  imgrabbingmyankles ridiculous",0,1,1
"Surely not  I mean I just can't believe it",1,0,1
"And it closes on my 25th birthday Even better  imsoupset",0,1,1
"hmm so sad for them",0,1,1
"This should be fun",1,0,1
"but Trump has made deals with foreign companies and leaders I think he even ate Thai food once Isn't that enough",0,1,1
"Just preparing myself for the big move and getting acclimatised  newzealand kiwi",1,0,1
"My wife made me eye and dental appointments and made sure I took the day off because otherwise my eyes and teeth would fall out",0,0,1
"Will you recap all the Heavy Metal  Rock music that was represented at AMAs",0,1,1
"has way better documentation than redis /",0,0,1
"Why insult someone when you can say something nice in a very sarcastic tone",0,0,1
"you have the right to an allexpense paid vacation to Camp FEMA",0,1,1
"UhaveA new super coupleviolencebabystealingcheatingmurdermob ties just like ejamiif ben rapes abby it's love right",0,1,1
"Eating disorder perks losing all sensation in your freezing hands and feet because you have shitty circulation",0,0,1
"Yet another joyful discovery of this 'amazing' house Awesome  FuckLife",0,0,1
"thanks for the swift reply and resolution to my earlier tweet Really feeling like a valued customer",0,1,1
"When ur Boot Camp Instructor is a Friend on 's probably not a good idea 2 post Fried Halibut  Homemade Fries pics lol",1,0,1
"Trufant's per game averages went up to a dreadful 2 catches per game allowed and 24 yards Garbage",0,0,1
"but I thought outside US  rare",0,1,1
"Breaking    to name the Pak/ind series Jawan AShes they might do it  cc",0,0,1
"THE BLOCKADES NOT WORKING",0,1,1
"Fibromyalgia flares are extremely fun",0,0,1
"Really I didn't realise",0,1,1
"I like how everything cool that happens in this game doesn't happen during actual gameplay",0,1,1
"Snark is good 4 U Science reveals surprising benefits of",1,0,1
"The drive gets REALLY exciting once you get to Abbotsford Jason",0,1,1
"Tanning bed running on solar power Brilliant tanningbed solarpower innovation greentech",1,0,1
"Boy I love random power outages Here's hoping my battery lasts until my work alarm goes off Thanks   reallydude",0,0,1
"I suck at advice I excel at",1,0,1
"I DEMAND TO BE TREATED LIKE A PRINCE OR A KING Because I'm worth it Cazj12 D",0,0,1
"Free speech on college campuses But what if our feelings are really really hurt   Preach it Mr",1,0,1
"But higher education is overpriced right students",1,0,1
"Guys Remember last year when our offense sucked while HD was out That must be the answer Get HD back",0,0,1
"ANY FIT AND SEXY FEMALES WHO FEEL LIKE TREATING ME GET IN CONTACT ASAP Because I'm worth it Cazj12",0,0,1
"Kicking Thanksgiving break with the boys annual eye examination thanks to T1D",0,0,1
"633 People are cracking up  Thanksgiving  Memes",1,0,1
"it's a shame you nowadays have to add  to tweets in order for some people to recognize",0,1,1
"I request U0906U092EU093FU0930 U0916U093EU0928 to go to any tolerant country in the world if he or his wife wishes asap as this country is very intolerant",0,0,1
"It's such a disappointing place to work   mextures",1,0,1
"But what about White Friday",0,0,1
"Don't you love how the Islamic community polices itself by giving up suspected terrorists to the authorities",0,0,1
"Watch This Madman Flout the NYPD Hoverboard Ban",1,0,1
"damnit I forgot to use",0,1,1
"Why we should nuke them Syria Iraq WarOnTerror ParisAttacks",1,0,1
"I've seen lots of fans wanting to fire coaches but no one calling for Curt Apsey  Maybe HE is the problem",0,0,1
"Am not bad am just mad",0,0,1
"Because this is a reason responsible civil and democratic way to protest  calmdown donttakegunstotown",1,0,1
"I love a good Jesus sandal Pair it with some socks and I melt That's  btw",1,0,1
"I loved learning the new iPhone I bought from you was refurbished  shadybusiness youaretheworst",0,1,1
