"text","link","reply","class"
"It's said that  is the lowest form of wit To that I say No really Hey somebody give this person a Nobel peace prize",0,0,1
"I don't think they are interested in the issue here totally ignored the problem waste of space",0,1,1
"ya cuz guns are totally safe and Muslims aren't duh  rediculousness sad",0,1,1
"Hilarious Glad NASCAR has a sweet tv deal",0,1,1
"My heart goes out to all the underprivileged maligned and downtrodden University of Rochester students",0,0,1
"you know I left 2 out there hahaha",0,1,1
"Huh I didnt hear ya Oh I'm sorry no Im not I hate my I mean I love my life rubezprob",0,1,1
"We're living in a world full of people with short attention spans that statement too long for you smartass quote",1,0,1
"Oh good I was getting concerned about their lack of minor league pitching depth and all those OF bats",1,0,1
"was waaaaay more informative and critical of Williams   alert",1,1,1
"friend got stuck in the toilet today and I laughed alot",1,0,1
"Wow how much money did we owe Maybin",0,1,1
"wow lazlo you're SO MEAN stop ATTACKING her  listenlonger buzzbreaksbands",0,1,1
"Well I guess I'm doing homework all night cuz I totally don't have to work tomorrow and go to bed early",0,0,1
"As week ends still waiting on my claim estimating software to write an estimate on its own Apparently skilled human needed",0,0,1
"So  makes entrances that shopping carts cannot fit through   through the entire store Brilliant",1,0,1
"CharteredAccts  How can  boost workplace creativity Li Huang from INSEAD explains in AcuityMag",1,0,1
"Ha  ever drive on I 5 or 405",0,1,1
"The solution to LA's homeless population is SIMPLE Open our borders more to lawless immigration  take in 100K refugees",0,0,1
"Big Pharma companies asking for kickbacks Nah Who would believe it  Today 390M settlement from  DISGUSTING",0,0,1
"Anybody else get a Snapchat of a radio playing Da Turty Point Buck Yeah me neither",0,0,1
"How can  boost workplace creativity Li Huang from  explains in AcuityMag",1,0,1
"Missed xtra points never come back to haunt you  Arrowhead",0,0,1
"Look at all these women on QI tonight bit much isn't it BBC",0,0,1
"The  is free all day long",1,0,1
"Wow  Wisconsin is shooting the ball really well right now",0,0,1
"well at least she learned her lesson  silly kids",0,1,1
"FlatMarty is doing his favourite task stall cards  whatshedoingnext cwa15",1,0,1
"do u really drink if u don't snap ur alc 24/7 U00BFU00BFU00BF",0,0,1
"the new update is great I can't open attachments on any platform now Fantastic",0,1,1
"Freedom Daily  Maybe  no Conservative",1,0,1
"Well if those scofflaw cyclists won't pay road tax then it's a reasonable alternative",0,1,1
"A hour in  I'm already behind  YAYAYAYAYAYNotReally",0,0,1
"How DARE you not cater to the general public's every whim You're terrible Sadi Terrible",0,1,1
"Mrs Obama just gave a speech at odu That's aight I guess  thatwascool",0,0,1
"Hello We don't use the term Christmas Tree The PC term is Decorated present day tree",1,0,1
"So pumped for this 57 hour bus ride on an empty stomach",0,0,1
"I think I'm gonna leave work early my 1/4 mile drive home is going to be awful SnowMageddon iawx",0,0,1
"Nothing like laying in front of a fire you made yourself with Christmas in the air  firetv",1,0,1
"gotta love  and teh irony",0,1,1
"shocking Joel isn't going to pass to anyone but himself haha",0,1,1
"my dad No way he would never do that",0,1,1
"Why would they need more screening It's not like ISIS would try to lie to get in our country That would be evil",0,1,1
"Jack  Best driver ever",1,1,1
"Hooray for religious freedom Unless it's not my religion then you can go fuck yourself terrorist",0,0,1
"C'mon you bloody kiwis get our flag off the corner of your joke of a flag",0,0,1
"I think we need JUST ONE MORE reminder this week to get our timesheets in on time  consultinglife",0,0,1
"Yes you randomly messaging me on messenger app and asking Can we be friends so makes me wanna confirm that",0,0,1
"Small town girls they know about the world from which they never left their stoop to go discover gotta love them",0,0,1
"But he looks so happy  innocent Not buying it ha",1,0,1
"Paper cuts are the weapons of terrorists Stop the madness papercutshurt DunderMifflen",0,0,1
"Thank you to Keha for reminding me that I'm gonna die young ComfortingThoughts",0,0,1
"hey there I'm recapping this for   Lohan is such victim  gagme poorlindsey",0,1,1
"Yeah because journalists showing bias on Twitter is rare",0,1,1
"He sounds nice",1,0,1
"he sounds like a normal well adjusted teenager",0,1,1
"If you have a leak call a plumberIf your car breaks down call the AAIf you desperately need a goal call Kike borolive",0,0,1
"So caring",1,0,1
"Nope Who even celebrates Christmas",0,1,1
"doctors can be so very arrogant One doc asked staff how she knew what was wrong  offered her his job",0,1,1
"I asked the  barista nicely do you have a venti mocha coming up Her response no checking probably greatservice",0,0,1
"What for dumb old records like this one I don't see why at all",1,1,1
"they are figuring for  they are  I mean that always happens that they are t meetmythinking",1,0,1
"My dogs problem solving skills are amazing",0,0,1
"Arrest him He's funding terrorism",1,0,1
"Forgot the",0,1,1
"got it now Was only 35 mins late Fantastic service",0,1,1
"Orlando traffic is the best ever  hellonearth orlandotraffic",0,0,1
"Nice work there Gov  What other precious gifts will you  your bought cohorts give us",1,0,1
"sure religious freedom only applies to OUR religion We should throw the baby out with the bathh2o",0,1,1
"US had intelligence on HALF of terrorists behind Paris massacreDoes this mean they were vetted",1,0,1
"I think the solution is to get rid of stop and GTC orders That'll fix everything NYSE",1,0,1
"Which is the  emoji  Not sure how I've gotten by not knowing but really feel I ought to f0U009FU0099U0084 whichoneisit",0,0,1
"Having someone constantly look over your shoulder is so much fun yay",0,0,1
"No really How  when Pls elaborate on the genius behind it",0,0,1
"Awesome Just awesome",1,0,1
"Awe How sweet  Try singing about Jesus in school and see what happens SMH",0,0,1
"Ever roll your eyes so hard you do a backflip f0U009FU0099U0084f0U009FU0099U0084 getsokt funny backflip vikings",1,0,1
"I put that shit on Everything",0,0,1
"but it's the junior doctors who arent working enough eh  weneedtotalkaboutjeremy",0,1,1
"Feeling really cared about rn",0,0,1
"The Stazi had a database on everyone Sounds like a GREAT idea Trading more freedom for security",0,1,1
"Oh god We already have terrorists among us  syria xenophobia hamsters hamsterrorists",1,0,1
"Ain't seen nothing yet UWE XFiles coming up",1,0,1
"just write the specifications for my final project for ekt friday evening  FridayFeeling ProjectManagement",1,0,1
"Woman gives birth at Birmingham WalMart Prochoice dems angry WalMart doesn't offer abortion services",0,0,1
"Restful start to the weekend",0,0,1
"Science proves  is the highest form of intellect",1,0,1
"I'm so excited to work on a Friday night",0,0,1
"So nice to be alive",0,0,1
"oh were so friggen sad   noonecares",0,1,1
"Life just keeps getting better and better",0,0,1
"which is what I'm noticing Should have included",0,1,1
"Currently in hobby lobby My absolute favorite store",1,0,1
"yes I was intentionally sounding like a Tory joke",0,1,1
"yeah can't contain myself  the fact that they're wearing it makes me really want to buy it",0,1,1
"Poisonous Food Yummy",1,0,1
"yeah  i'd really want to live on mars or for my kids to live on mars  reason 50768 i don't want kids",0,0,1
"Ha No there is no book I was making fun of myself in that tweet because I used the term in my book",1,0,1
"Really Was just thinking the same thing about Boro",0,1,1
"Really enjoying being on hold with  for 30 minutes",0,0,1
"Keep calm everyone Captain Kirk wlll take us to the promise land tonight",0,0,1
"thanks Mase you're the best",0,1,1
"You know you've been there   weallknow wordoftheday",1,0,1
"they were just having after game day regret Ashamed of how they played Now crying creepy coach",0,1,1
"You saying that 3 teams  NFL have done some sort of MARKET RESEARCH on this Thought they flipped a coin",1,0,1
"Can this day get any better  atitsfinest",0,0,1
"What does Loftin's Friday's usually consist of 3 hours worth of phone calls to customer service f0U009FU0099U0083 Love the  industry",0,0,1
"Wonderful Another live QPR away game on a Friday night always gets the weekend off to a splendid start",0,0,1
"So Jessica Jones is dark oh boy   there's more to comics then that",0,0,1
"Good to be with the fam Definitely missed the bipolar weather more than anything",0,0,1
"girls look good in the kitchen",0,1,1
"I wish I didn't care about things like other people  It must be freeing to be a sociopath  hesanass",0,1,1
"So when will the teacher be fired",0,1,1
"I'm outraged This is racist",0,1,1
"That's a shock   worstever",1,0,1
"But Obamacare doesn't cost people their insurance or cancel it",0,1,1
"I've tried the warmer ice It's just not as effective for some reason",0,1,1
"Eek Bitcoin is helping terrorist pedophile drug dealers redherring",0,0,1
"If Kylie and Tyga can't make love work What chances do we Mortals have  RelationshipGoals",0,0,1
"alert thank god we have a robustly upheld 4th Amendment such that improper searches can't ever happen",0,1,1
"Today was great I got mad all alone and I even cried in class I wish all days were this good",0,0,1
"Missing the AthensGA  concert because  sold us a hotel room that isn't available  Great customer service",0,0,1
"Just a girl with a guitar a dream and ridiculously good candid posing skills taylorgsmini taylor",1,0,1
"So good to feel appreciated when you work ya bullocks off doing a 50 hrs weeksarcasm gets you no where apparently",0,0,1
"yeah but he wasn't a muslim so he wasnt really a terrorist",1,0,1
"'cuz they weren't Muslims duh",0,1,1
"Great idea Next let's get them some yellow badges so they can easily be identified",0,1,1
"'We earn 190k a year but struggle with the cost of London life Some people have it really rough",1,0,1
"Is  like",1,0,1
"Look at my local  just flooding over with WWE Figures 4 the big sale  holiday season ToySpotting",1,0,1
"Tonight is just gonna be awesome f0U009FU0099U0084  dreandingit",0,0,1
"I get all my science  history facts from Ben Carson  ThankGodForThatHashtag SeePreviousHashtag",1,0,1
"When is someone going to create a  font so I can stop being perceived as such an asshole dailyquestion design email fail",0,0,1
"Absolutely love having to do overtime on Friday nights",0,0,1
"Stupid redneck neighbors keep on shooting a gun and scaring my dog ThatsJustGreat",0,0,1
"Completed bloodborne haha it was so easy  darksouls",0,0,1
"Wow steph is better than Jordan",1,0,1
"If you're going to criticize a religion you better belong to the race if it's majority or else you're racist",0,0,1
"I MEAN SO MUCH TO HER LIKE WOW",0,0,1
"Love when I see new stretch marks from lifting The only negative",0,0,1
"I'm so offended redcup wow",1,0,1
"I am insulted by your interracial emoji Dang immigrants",0,1,1
"Nope  couldn't have used his talents",1,0,1
"But we should fear them not america's guns Got it bigotry SyrianRefugees",1,0,1
"You excel at  I hope Elise learns her lesson and emerges more patriotic",1,0,1
"I can't wait to be there this weekend Busiest weekend right",0,1,1
"Religion is such a wonderful thing",1,0,1
"Last tweet",0,0,1
"I love learning how to find perimeter and area in my college math course",0,0,1
"Persecution of Christians",1,1,1
"There's nothing like rounding off the week with a dose of tellitlikeitis  vintage",1,0,1
"Ended my night good Yeah",0,0,1
"my favorite feeling is manning a table by myself for an hour when neither of my partners show up",0,0,1
"I am a biochemistry major because I love to be sleep deprived   is finals week over yet",0,0,1
